Molar ratio,SBET_m2_g,Vpore_cm3_g,Pressure_MPa,Temperature_K,Adsorption_capacity_mmol_g,Mg_source_acetate_mg_source,Mg_source_nitrate_mg_source,Mg_source_other_mg_salts,Mg_source_oxide_mg_source,Solvent_aqueous_dmf_system,Solvent_non_aqueous_alcohol_dmf_system,Solvent_special_two_phase_system,Treatment_carbon_treatment,Treatment_framework_nitrogen,Treatment_metal_treatment,Treatment_no_treatment,Treatment_organic_acid_treatment,Treatment_other_treatment,Treatment_polymer_treatment,Treatment_post_base_treatment,Morphology_flower_like_structure,Morphology_other_morphology,Morphology_porous_structure,Morphology_rod_columnar_structure,Morphology_spherical_structure
3.06,720.0,0.7179984507115685,0.03089500575,298,5.55149,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,720.0,0.6393301456322648,0.0360291435,298,5.77001,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,720.0,0.5279183713690898,0.04070934525,298,5.94225,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,720.0,0.0654825434170381,0.045843483,298,6.13249,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,720.0,0.246646124865725,0.0508793355,298,6.30474,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,720.0,0.2627339062515306,0.0559536915,298,6.4667,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,720.0,0.2144324213364707,0.0610888425,298,6.6158,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,720.0,0.407458982669312,0.066084165,298,6.76491,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,720.0,0.4214474606911093,0.0711200175,298,6.91401,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,720.0,0.2978576314220605,0.07619538675,298,7.04255,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,720.0,0.2956040501438422,0.08129000775,298,7.16852,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,720.0,0.654308922249595,0.083264832,298,7.21479,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,720.0,0.6151471504070719,0.08632586025,298,7.30734,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,720.0,0.2611864350922862,0.088833654,298,7.37675,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,720.0,0.7670455480172224,0.09140021625,298,7.41532,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,720.0,0.8506046132443827,0.093928275,298,7.47959,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,720.0,0.2755992859682843,0.09643606875,298,7.54128,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,720.0,0.2960672889849359,0.09892461075,298,7.59527,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,699.0,0.4010904308978122,0.003327513,298,3.35861,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,699.0,0.8211915309784376,0.00636827625,298,3.80336,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,699.0,0.7107630845221689,0.008106,298,3.96275,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,699.0,0.0538780060211409,0.01029765975,298,4.13242,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,699.0,0.3234914771689429,0.01233226575,298,4.26867,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,699.0,0.433627974341377,0.0143658585,298,4.40235,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,699.0,0.3993908776628316,0.01636094775,298,4.51804,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,699.0,0.1631780808891106,0.01845432225,298,4.62858,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,699.0,0.688604114495607,0.020487915,298,4.73398,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,699.0,0.5217003620350835,0.02538495225,298,4.9525,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,699.0,0.6644514915845001,0.03073693875,298,5.17102,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,699.0,0.6885405722977112,0.035929845,298,5.36383,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,699.0,0.57865690553477,0.040590795,298,5.5335,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,699.0,0.3558061805493643,0.04574519775,298,5.70574,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,699.0,0.4733475436303461,0.05081955375,298,5.86256,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,699.0,0.1281611402126694,0.05583514125,298,6.00652,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,699.0,0.5192180694061672,0.0609307755,298,6.15049,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,699.0,0.1484171566957222,0.06590684625,298,6.28674,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,699.0,0.5346860419453704,0.07100146725,298,6.42299,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,699.0,0.1966688725046398,0.07611635325,298,6.53868,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,699.0,0.0754876044315523,0.08113194075,298,6.6595,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,699.0,0.1335782987309984,0.08322531525,298,6.71092,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.0035646135,298,2.64136,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.00630950775,298,2.97042,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.00822455025,298,3.08868,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.01018012275,298,3.22236,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.012430551,298,3.3689,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.01424730825,298,3.44859,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.0162423975,298,3.54114,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.01845432225,298,3.63369,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.020329848,298,3.72624,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.0253454355,298,3.90876,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.030993291,298,4.06558,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.03583155975,298,4.23011,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.04063031175,298,4.36379,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.045843483,298,4.47948,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.05081955375,298,4.61059,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.05601347325,298,4.74427,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.06097029225,298,4.87281,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.0660253965,298,4.97821,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.0712578195,298,5.08104,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.0762146385,298,5.19158,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.0813092595,298,5.3047,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.08328408375,298,5.32269,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.08638462875,298,5.37668,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.08893193925,298,5.43581,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.09132118275,298,5.46409,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.09380972475,298,5.51807,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.0964958505,298,5.57206,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.098864829,298,5.60034,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.06,528.0,0.47154,0.1005042675,298,5.65176,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3.31,1640.0,0.93,0.00050561175,298,0.325181095205635,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
3.31,1640.0,0.93,0.0011125485,298,0.584974096796183,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
3.31,1640.0,0.93,0.00132229125,298,0.805947511929107,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
